x;y;species;natural;denotation;age;family;genus;leaf_type;health;object:city;relation:site
-75,57781147;6,26088689;Centrolobium yavizanum;tree;university;mature;Fabaceae;Centrolobium; ; ;Medellin;Volador
-75,57749434;6,2608541;Elaeis guineensis;tree;university;mature;Arecaceae;Elaeis;palm; ;Medellin;Volador
-75,57770594;6,26101101;Vitex sp.;tree;university;mature;Lamiaceae;Vitex; ; ;Medellin;Volador
-75,57840712;6,26042951;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57845593;6,26041167;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57855883;6,26052485;Syagrus romanzoffiana;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57832541;6,26069033;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57834869;6,26076507;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,5783409;6,26073105;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57762296;6,26147682;Syagrus sancona;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57753022;6,26157363;Chrysophyllum cainito;tree;university;mature;Sapotaceae;Chrysophyllum; ; ;Medellin;Volador
-75,57750232;6,26149678;Syagrus sancona;tree;university;mature;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57869072;6,26048867;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,5787078;6,260431;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57841653;6,26136931;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57840354;6,26099626;Hamelia patens;tree;university;mature;Rubiaceae;Hamelia; ; ;Medellin;Volador
-75,57835762;6,26119996;Hura crepitans;tree;university;mature;Euphorbiaceae;Hura; ; ;Medellin;Volador
-75,5783717;6,26114972;Buchenavia capitata;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57833331;6,2613032;Syzygium malaccense;tree;university;mature;Myrtaceae;Syzygium; ; ;Medellin;Volador
-75,57834509;6,26125471;Pseudobombax septenatum;tree;university;mature;Malvaceae;Pseudobombax; ; ;Medellin;Volador
-75,57834727;6,26080815;Roystonea regia;tree;university; ;Arecaceae;Roystonea;palm;0;Medellin;Volador
-75,5785131;6,26100018;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57677164;6,26164202;Elaeis guineensis;tree;university;mature;Arecaceae;Elaeis;palm; ;Medellin;Volador
-75,57678992;6,2614625;Cordia alliodora;tree;university;mature;Cordiaceae;Cordia; ; ;Medellin;Volador
-75,57671101;6,26163396;Thrinax parviflora;tree;university;mature;Arecaceae;Thrinax;palm; ;Medellin;Volador
-75,5767538;6,2615438;Artocarpus integrifolia;tree;university;mature;Asteraceae;Alloispermum; ; ;Medellin;Volador
-75,57664981;6,26162974;Lecythis tuyrana;tree;university;mature;Lecythidaceae;Lecythis; ; ;Medellin;Volador
-75,57666342;6,26159402;Arenga caudata;tree;university;young;Arecaceae;Arenga;palm; ;Medellin;Volador
-75,57820083;6,26146383;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,5777914;6,26069981;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57670379;6,26132079;Dracaena drago;tree;university;young;Asparagaceae;Dracaena;palm; ;Medellin;Volador
-75,57667395;6,26124498;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57668801;6,26136475;Cycas rumphii;shrub;university; ;Cycadaceae;Cycas; ;0;Medellin;Volador
-75,57670729;6,26139379;Sabal domingensis;tree;university;mature;Arecaceae;Sabal;palm; ;Medellin;Volador
-75,57665024;6,26139505;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57665336;6,2613363;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,5766934;6,26152531;Callistemon speciosus;tree;university;mature;Myrtaceae;Callistemon; ; ;Medellin;Volador
-75,5766295;6,26143436;Pandanus utilis;tree;university;mature;Pandanaceae;Pandanus;palm; ;Medellin;Volador
-75,57801393;6,26116378;Dypsis madagascariensis;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57791306;6,26108538;Buchenavia capitata;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57805207;6,26105751;Dypsis madagascariensis;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,5780346;6,26113141;Livistona chinensis;tree;university;mature;Arecaceae;Livistona;palm; ;Medellin;Volador
-75,57820001;6,26110901;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57807109;6,26098822;Yucca sp.;tree;university;mature;Asparagaceae;Yucca;palm; ;Medellin;Volador
-75,57820637;6,26118284;Sterculia apetala;tree;university;mature;Malvaceae;Sterculia; ; ;Medellin;Volador
-75,5782341;6,26120353;Coccoloba uvifera;tree;university;mature;Polygonaceae;Coccoloba; ; ;Medellin;Volador
-75,57810312;6,26143718;Caesalpinia pluviosa var, peltophoroides;tree;university;mature;Fabaceae;Cenostigma; ; ;Medellin;Volador
-75,57815083;6,26145243;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57795605;6,26135356;Ficus benjamina;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57802384;6,26140183;Simarouba amara;tree;university;mature;Simaroubaceae;Simarouba; ; ;Medellin;Volador
-75,57826172;6,26118403;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57825108;6,26122791;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57827992;6,26109705;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57827158;6,26113785;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57822054;6,26103068;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57826426;6,26099671;Lagerstroemia speciosa;tree;university;mature;Lythraceae;Lagerstroemia; ; ;Medellin;Volador
-75,57824519;6,26105061;Sterculia apetala;tree;university;mature;Malvaceae;Sterculia; ; ;Medellin;Volador
-75,57816959;6,26122603;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57817098;6,26117602;Lacmellea panamensis;tree;university;mature;Apocynaceae;Lacmellea; ; ;Medellin;Volador
-75,57817769;6,26137139;Carapa guianensis;tree;university;mature;Meliaceae;Carapa; ; ;Medellin;Volador
-75,57817669;6,26128908;Sterculia apetala;tree;university;mature;Malvaceae;Sterculia; ; ;Medellin;Volador
-75,578223;6,26135587;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57821616;6,26138205;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57824126;6,26128794;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57823135;6,26131739;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57828574;6,26042721;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,578313;6,26044098;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57823588;6,26041505;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57826358;6,26042266;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57814515;6,26047454;Ceiba pentandra;tree;university;mature;Malvaceae;Ceiba; ; ;Medellin;Volador
-75,57821995;6,26048817;Castilla elastica;tree;university;mature;Moraceae;Castilla; ; ;Medellin;Volador
-75,57790623;6,26039676;Syzygium malaccense;tree;university;mature;Myrtaceae;Syzygium; ; ;Medellin;Volador
-75,57794702;6,26041049;Buchenavia capitata;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57812933;6,26092325;Citrus sp.;tree;university;mature;Rutaceae;Citrus; ; ;Medellin;Volador
-75,57830043;6,26100969;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57795549;6,26077842;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57789633;6,26082745;Plumeria sp.;tree;university;mature;Apocynaceae;Plumeria; ; ;Medellin;Volador
-75,57784589;6,26072728;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57789911;6,26075172;Spathodea campanulata;tree;university;mature;Bignoniaceae;Spathodea; ; ;Medellin;Volador
-75,57824395;6,26068099;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57725997;6,26461754;Washingtonia robusta;tree;university;mature;Arecaceae;Washingtonia;palm; ;Medellin;Volador
-75,5773737;6,26468938;Veitchia merrillii;tree;university;mature;Arecaceae;Adonidia;palm; ;Medellin;Volador
-75,57748812;6,26474947;Morinda citrifolia;tree;university;young;Rubiaceae;Morinda; ; ;Medellin;Volador
-75,57750528;6,26475643;Handroanthus chrysanthus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57745927;6,26471553;Wodyetia bifurcata;tree;university;young;Arecaceae;Wodyetia;palm; ;Medellin;Volador
-75,57747159;6,26473415;Swartzia robiniifolia;tree;university;young;Fabaceae;Swartzia; ; ;Medellin;Volador
-75,57639128;6,26212288;Triplaris americana;tree;university;mature;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,57655702;6,26206385;Cryosophila kalbreyeri;tree;university;young;Arecaceae;Cryosophila;palm; ;Medellin;Volador
-75,57647957;6,26204033;Synecanthus fibrosus;tree;university;mature;Arecaceae;Synecanthus;palm; ;Medellin;Volador
-75,5763689;6,26208485;Triplaris americana;tree;university;young;Polygonaceae;Triplaris; ; ;Medellin;Volador
-75,5772094;6,26463141;Malpighiaceae;tree;university;mature;Malpighiaceae; ; ; ;Medellin;Volador
-75,5764798;6,26203009;Synecanthus fibrosus;tree;university;young;Arecaceae;Synecabthus;palm; ;Medellin;Volador
-75,57728893;6,26462473;Wodyetia bifurcata;tree;university;young;Arecaceae;Wodyetia;palm; ;Medellin;Volador
-75,57961362;6,26153766;Annona squamosa;tree;university;young;Annonaceae;Annona; ; ;Medellin;Volador
-75,5796058;6,2614863;Magnolia sambuensis;tree;university;young;Magnoliaceae;Magnolia; ; ;Medellin;Volador
-75,5795737;6,26155703;Cynometra sp.;tree;university;new planting;Fabaceae;Cynometra; ; ;Medellin;Volador
-75,57638832;6,26309801;Andira inermis;tree;university;mature;Fabaceae;Andira; ; ;Medellin;Volador
-75,5764082;6,26303381;Matisia cordata;tree;university;mature;Malvaceae;Matisia; ; ;Medellin;Volador
-75,5763418;6,26301593;Ficus sp.;tree;university;mature;Moraceae;Ficus; ; ;Medellin;Volador
-75,57631268;6,26314168;Swinglea glutinosa;tree;university;mature;Rutaceae;Swinglea; ; ;Medellin;Volador
-75,57751023;6,26471904;Chrysophyllum cainito;tree;university;young;Sapotaceae;Chrysophyllum; ; ;Medellin;Volador
-75,57749057;6,26471965;Gustavia superba;tree;university;young;Lecythidaceae;Gustavia; ; ;Medellin;Volador
-75,57532508;6,26055265;Meliaceae;tree;university;young;Meliaceae; ; ; ;Medellin;Volador
-75,57531246;6,26023277;Stemmadenia litoralis;tree;university;mature;Apocynaceae;Tabernaemontana; ; ;Medellin;Volador
-75,57523206;6,26076007;Psidium guajava;tree;university;young;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57524743;6,26064253;Psidium guajava;tree;university;young;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57961385;6,26189964;pachira speciosa;tree;university;young;Malvaceae;Pachira; ; ;Medellin;Volador
-75,57524932;6,26080376;Psidium guajava;tree;university;young;Myrtaceae;Psidium; ; ;Medellin;Volador
-75,57612038;6,2629436;Leucaena leucocephala;tree;university;young;Fabaceae;Leucaena; ; ;Medellin;Volador
-75,57624879;6,26338295;Couroupita guianensis;tree;university;mature;Lecythidaceae;Couroupita; ; ;Medellin;Volador
-75,57630429;6,26349843;Sapindus saponaria;tree;university;young;Sapindaceae;Sapindus; ; ;Medellin;Volador
-75,57632748;6,26330068;Pachira sp.;tree;university;mature;Malvaceae;Pachira; ; ;Medellin;Volador
-75,57631497;6,26339858;Casearia sp.;tree;university;young;Saliaceae;Casearia; ; ;Medellin;Volador
-75,57624395;6,26287187;Caesalpinia pluviosa;tree;university;young;Fabaceae;Caesalpinia; ; ;Medellin;Volador
-75,57627783;6,26286934;Caesalpinia pluviosa;tree;university;mature;Fabaceae;Caesalpinia; ; ;Medellin;Volador
-75,57623054;6,26294173;Caesalpinia pluviosa;tree;university;mature;Fabaceae;Caesalpinia; ; ;Medellin;Volador
-75,57616605;6,26313935;Caesalpinia ebano;tree;university;mature;Fabaceae;Libidibia; ; ;Medellin;Volador
-75,57616316;6,26293257;Caesalpinia pluviosa;tree;university;young;Fabaceae;Caesalpinia; ; ;Medellin;Volador
-75,57611932;6,26317577;Caesalpinia ebano;tree;university;mature;Fabaceae;Libidibia; ; ;Medellin;Volador
-75,57569839;6,26391737;Tabebuia rosea;tree;university;young;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57570801;6,26391748;Veitchia merrillii;tree;university;young;Arecaceae;Adonidia;palm; ;Medellin;Volador
-75,57594084;6,26298681;Annona muricata;tree;university;mature;Annonaceae;Annona; ; ;Medellin;Volador
-75,57536679;6,26300342;Azadirachta indica;tree;university;mature;Meliaceae;Azadirachta; ; ;Medellin;Volador
-75,57523827;6,26386833;Veitchia merrillii;tree;university;young;Arecaceae;Adonidia;palm; ;Medellin;Volador
-75,5752721;6,26373017;Syagrus romanzoffiana;tree;university;young;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57522727;6,26382707;Syagrus romanzoffiana;tree;university;young;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57631107;6,26345916;Roystonea regia;tree;university;young;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57631991;6,26342082;Erythrina velutina;tree;university;young;Fabaceae;Erythrina; ; ;Medellin;Volador
-75,57628013;6,26357282;Terminalia catappa;tree;university;young;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57629307;6,26353359;Handroanthus ochraceus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57625624;6,2637243;Nageia rospigliosii;tree;university;young;Podocarpaceae;Retrophyllum; ; ;Medellin;Volador
-75,57625795;6,26365096;Caesalpinia pluviosa;tree;university;young;Fabaceae;Caesalpinia; ; ;Medellin;Volador
-75,57585024;6,26391414;Veitchia merrillii;tree;university;young;Arecaceae;Adonidia;palm; ;Medellin;Volador
-75,57605574;6,26389878;Syagrus romanzoffiana;tree;university;young;Arecaceae;Syagrus;palm; ;Medellin;Volador
-75,57656316;6,26131824;Pourouma sp.;tree;university;young;Urticaceae;Pourouma; ; ;Medellin;Volador
-75,57651536;6,26211728;Synecanthus fibrosus;tree;university;young;Arecaceae;Synecanthus;palm; ;Medellin;Volador
-75,57653398;6,26215687;Sabal domingensis;tree;university;young;Arecaceae;Sabal;palm; ;Medellin;Volador
-75,5765444;6,26206667;Cryosophila kalbreyeri;tree;university;young;Arecaceae;Cryosophila;palm; ;Medellin;Volador
-75,57649834;6,26211108;Synecanthus fibrosus;tree;university;young;Arecaceae;Synecanthus;palm; ;Medellin;Volador
-75,57847866;6,26255085;Lafoensia glyptocarpa;tree;university;mature;Lythraceae;Lafoensia; ; ;Medellin;Volador
-75,57848868;6,26253062;Machaerium capote;tree;university;mature;Fabaceae;Machaerium; ; ;Medellin;Volador
-75,57839007;6,26254208;Chrysobalanus icaco;tree;university;young;Chrysobalanaceae;Chrysobalanus; ; ;Medellin;Volador
-75,57843984;6,26254889;Lafoensia glyptocarpa;tree;university;mature;Lythraceae;Lafoensia; ; ;Medellin;Volador
-75,57845893;6,26253492;Averrhoa carambola;tree;university;young;Oxalidaceae;Averrhoa; ; ;Medellin;Volador
-75,57836158;6,26252804;Protium apiculatum;tree;university;young;Burseraceae;Protium; ; ;Medellin;Volador
-75,57842147;6,2625208;Swartzia simplex;tree;university;young;Fabaceae;Swartzia; ; ;Medellin;Volador
-75,57834446;6,2621389;Bischofia javanica;tree;university;mature;Phyllanthaceae;Bischofia; ; ;Medellin;Volador
-75,57835565;6,26212631;Flacourtia indica;tree;university;mature;Salicaceae;Flacourtia; ; ;Medellin;Volador
-75,57866045;6,26232069;Terminalia catappa;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57868544;6,26232252;Terminalia catappa;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57857319;6,262531;Apeiba tibourbou;tree;university;young;Malvaceae;Apeiba; ; ;Medellin;Volador
-75,57860121;6,26254518;Hasseltia floribunda;tree;university;young;Salicaceae;Hasseltia; ; ;Medellin;Volador
-75,57853069;6,26254631;Dipteryx odorara;tree;university;young;Fabaceae;Dipteryx; ; ;Medellin;Volador
-75,57856198;6,26255209;Rubiaceae;tree;university;mature;Rubiaceae; ; ; ;Medellin;Volador
-75,57806765;6,26252395;Magnolia sambuensis;tree;university;young;Magnoliaceae;Magnolia; ; ;Medellin;Volador
-75,57815819;6,26254777;Terminalia ivorensis;tree;university;mature;Combretaceae;Terminalia; ; ;Medellin;Volador
-75,57808702;6,26255052;Dypsis madagascariensis;tree;university;mature;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57811377;6,26254662;Cedrela odorata;tree;university;mature;Meliaceae;Cedrela; ; ;Medellin;Volador
-75,57805141;6,26227785;Pseudobombax septenatum;tree;university;young;Malvaceae;Pseudobombax; ; ;Medellin;Volador
-75,57805883;6,26255475;Annona muricata;tree;university;mature;Annonaceae;Annona; ; ;Medellin;Volador
-75,57797422;6,26242798;Malpighia glabra;tree;university;young;Malpighiaceae;Malpighia; ; ;Medellin;Volador
-75,57822488;6,26252577;Swartzia robiniifolia;tree;university;young;Fabaceae;Swartzia; ; ;Medellin;Volador
-75,5782947;6,26252573;Caryodendron orinocense;tree;university;young;Euphorbiaceae;Caryodendron; ; ;Medellin;Volador
-75,5782355;6,2625487;Handroanthus chrysanthus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57818725;6,26255816;Posoqueria latifolia;tree;university;young;Rubiaceae;Posoqueria; ; ;Medellin;Volador
-75,57818818;6,26251556;Tapirira guianensis;tree;university;young;Anacardiaceae;Tapirira; ; ;Medellin;Volador
-75,57821148;6,26254977;Lafoensia glyptocarpa;tree;university;mature;Lythraceae;Lafoensia; ; ;Medellin;Volador
-75,57813644;6,26255565;Chrysobalanus icaco;tree;university;young;Chrysobalanaceae;Chrysobalanus; ; ;Medellin;Volador
-75,57813663;6,26252186;Lafoensia acuminata;tree;university;young;Lythraceae;Lafoensia; ; ;Medellin;Volador
-75,57663271;6,2622484;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57666564;6,26221168;Erythroxylum sp.;tree;university;mature;Erythroxylaceae;Erythroxylum; ; ;Medellin;Volador
-75,57647612;6,26105902;Stemmadenia litoralis;tree;university;mature;Apocynaceae;Tabernaemontana; ; ;Medellin;Volador
-75,57666865;6,26227217;Tabebuia rosea;tree;university;mature;Bignoniaceae;Tabebuia; ; ;Medellin;Volador
-75,57637062;6,26132751;Rhapis excelsa;tree;university;mature;Arecaceae;Rhapis;palm; ;Medellin;Volador
-75,57591496;6,26113101;Gustavia superba;tree;university;mature;Lecythidaceae;Gustavia; ; ;Medellin;Volador
-75,57537872;6,26092027;Roystonea regia;tree;university;mature;Arecaceae;Roystonea;palm; ;Medellin;Volador
-75,57589439;6,26417704;Handroanthus chrysanthus;tree;university;young;Bignoniaceae;Handroanthus; ; ;Medellin;Volador
-75,57525741;6,26412526;Gmelina arborea;tree;university;young;Lamiaceae;Gmelina; ; ;Medellin;Volador
-75,57561641;6,26400473;Pinanga sp.;tree;university;young;Arecaceae;Pinanga;palm; ;Medellin;Volador
-75,57589271;6,26412094;Ficus elastica;tree;university;young;Moraceae;Ficus; ; ;Medellin;Volador
-75,57541229;6,26398352;Dracaena fragans;tree;university;young;Asparagaceae;Dracaena;palm; ;Medellin;Volador
-75,57559044;6,26400383;Dypsis lutescens;tree;university;young;Arecaceae;Dypsis;palm; ;Medellin;Volador
-75,57525968;6,2639977;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,57532856;6,26402251;Mangifera indica;tree;university;mature;Anacardiaceae;Mangifera; ; ;Medellin;Volador
-75,5772395;6,26103752;Anacardium occidentale;tree;university;new planting;Anacardiaceae;Anacardium; ; ;Medellin;Volador
-75,57721569;6,26106258;Livistona chinensis;tree;university;young;Arecaceae;Livistona;palm; ;Medellin;Volador
